Sample	Primer	Species	Similarity	NumSequences
coi-allalberta	coicurkv	KX145601;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus_platyrhynchus	99.5	136
coi-allalberta	coicurkv	NC_000860;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_fontinalis	100.0	744
coi-allalberta	coicurkv	NC_000860;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_fontinalis	99.0	13
coi-allalberta	coicurkv	NC_000860;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_fontinalis	99.5	121
coi-allalberta	coicurkv	NC_000861;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_alpinus	100.0	737
coi-allalberta	coicurkv	NC_000861;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_alpinus	99.0	14
coi-allalberta	coicurkv	NC_000861;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_alpinus	99.5	127
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	100.0	711
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	97.0	1
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	97.5	1
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	98.5	2
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	99.0	19
coi-allalberta	coicurkv	NC_001717;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_mykiss	99.5	146
coi-allalberta	coicurkv	NC_001960;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_salar	100.0	722
coi-allalberta	coicurkv	NC_001960;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_salar	99.0	14
coi-allalberta	coicurkv	NC_001960;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_salar	99.5	144
coi-allalberta	coicurkv	NC_004379;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Gadiformes;Lotidae;Lota;Lota_lota	100.0	745
coi-allalberta	coicurkv	NC_004379;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Gadiformes;Lotidae;Lota;Lota_lota	98.5	3
coi-allalberta	coicurkv	NC_004379;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Gadiformes;Lotidae;Lota;Lota_lota	99.0	11
coi-allalberta	coicurkv	NC_004379;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Gadiformes;Lotidae;Lota;Lota_lota	99.5	119
coi-allalberta	coicurkv	NC_004388;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Gambusia;Gambusia_affinis	100.0	736
coi-allalberta	coicurkv	NC_004388;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Gambusia;Gambusia_affinis	98.5	1
coi-allalberta	coicurkv	NC_004388;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Gambusia;Gambusia_affinis	99.0	11
coi-allalberta	coicurkv	NC_004388;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Gambusia;Gambusia_affinis	99.5	130
coi-allalberta	coicurkv	NC_004593;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox_lucius	100.0	717
coi-allalberta	coicurkv	NC_004593;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox_lucius	98.0	1
coi-allalberta	coicurkv	NC_004593;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox_lucius	98.5	5
coi-allalberta	coicurkv	NC_004593;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox_lucius	99.0	13
coi-allalberta	coicurkv	NC_004593;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox_lucius	99.5	143
coi-allalberta	coicurkv	NC_005145;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_alosoides	100.0	726
coi-allalberta	coicurkv	NC_005145;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_alosoides	99.0	8
coi-allalberta	coicurkv	NC_005145;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_alosoides	99.5	144
coi-allalberta	coicurkv	NC_006547;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla_rostrata	100.0	744
coi-allalberta	coicurkv	NC_006547;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla_rostrata	98.0	1
coi-allalberta	coicurkv	NC_006547;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla_rostrata	99.0	10
coi-allalberta	coicurkv	NC_006547;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla_rostrata	99.5	124
coi-allalberta	coicurkv	NC_008106;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_salmoides	100.0	721
coi-allalberta	coicurkv	NC_008106;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_salmoides	99.0	14
coi-allalberta	coicurkv	NC_008106;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_salmoides	99.5	144
coi-allalberta	coicurkv	NC_008615;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_nerka	100.0	714
coi-allalberta	coicurkv	NC_008615;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_nerka	98.0	1
coi-allalberta	coicurkv	NC_008615;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_nerka	98.5	1
coi-allalberta	coicurkv	NC_008615;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_nerka	99.0	12
coi-allalberta	coicurkv	NC_008615;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_nerka	99.5	150
coi-allalberta	coicurkv	NC_008647;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus_commersonii	100.0	707
coi-allalberta	coicurkv	NC_008647;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus_commersonii	99.0	15
coi-allalberta	coicurkv	NC_008647;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus_commersonii	99.5	158
coi-allalberta	coicurkv	NC_009263;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_kisutch	100.0	718
coi-allalberta	coicurkv	NC_009263;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_kisutch	97.5	1
coi-allalberta	coicurkv	NC_009263;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_kisutch	98.5	1
coi-allalberta	coicurkv	NC_009263;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_kisutch	99.0	7
coi-allalberta	coicurkv	NC_009263;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus_kisutch	99.5	150
coi-allalberta	coicurkv	NC_011361;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_dolomieu	100.0	715
coi-allalberta	coicurkv	NC_011361;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_dolomieu	98.0	1
coi-allalberta	coicurkv	NC_011361;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_dolomieu	99.0	10
coi-allalberta	coicurkv	NC_011361;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus_dolomieu	99.5	153
coi-allalberta	coicurkv	NC_011571;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius_pungitius	100.0	730
coi-allalberta	coicurkv	NC_011571;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius_pungitius	98.5	1
coi-allalberta	coicurkv	NC_011571;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius_pungitius	99.0	6
coi-allalberta	coicurkv	NC_011571;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius_pungitius	99.5	143
coi-allalberta	coicurkv	NC_011577;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Culaea;Culaea_inconstans	100.0	723
coi-allalberta	coicurkv	NC_011577;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Culaea;Culaea_inconstans	98.5	1
coi-allalberta	coicurkv	NC_011577;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Culaea;Culaea_inconstans	99.0	8
coi-allalberta	coicurkv	NC_011577;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Gasterosteidae;Culaea;Culaea_inconstans	99.5	147
coi-allalberta	coicurkv	NC_014177;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius_gibelio	100.0	739
coi-allalberta	coicurkv	NC_014177;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius_gibelio	98.5	3
coi-allalberta	coicurkv	NC_014177;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius_gibelio	99.0	4
coi-allalberta	coicurkv	NC_014177;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius_gibelio	99.5	133
coi-allalberta	coicurkv	NC_015082;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_tergisus	100.0	730
coi-allalberta	coicurkv	NC_015082;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_tergisus	99.0	13
coi-allalberta	coicurkv	NC_015082;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon_tergisus	99.5	137
coi-allalberta	coicurkv	NC_015364;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chrosomus;Chrosomus_eos	100.0	730
coi-allalberta	coicurkv	NC_015364;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chrosomus;Chrosomus_eos	97.0	1
coi-allalberta	coicurkv	NC_015364;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chrosomus;Chrosomus_eos	99.0	8
coi-allalberta	coicurkv	NC_015364;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chrosomus;Chrosomus_eos	99.5	139
coi-allalberta	coicurkv	NC_019572;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca_flavescens	100.0	732
coi-allalberta	coicurkv	NC_019572;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca_flavescens	97.0	1
coi-allalberta	coicurkv	NC_019572;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca_flavescens	98.5	1
coi-allalberta	coicurkv	NC_019572;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca_flavescens	99.0	10
coi-allalberta	coicurkv	NC_019572;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca_flavescens	99.5	134
coi-allalberta	coicurkv	NC_020465;cellularOrganisms;Eukaryota;Metazoa;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron_camtschaticum	100.0	738
coi-allalberta	coicurkv	NC_020465;cellularOrganisms;Eukaryota;Metazoa;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron_camtschaticum	98.5	2
coi-allalberta	coicurkv	NC_020465;cellularOrganisms;Eukaryota;Metazoa;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron_camtschaticum	99.0	12
coi-allalberta	coicurkv	NC_020465;cellularOrganisms;Eukaryota;Metazoa;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron_camtschaticum	99.5	127
coi-allalberta	coicurkv	NC_020762;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus_clupeaformis	100.0	733
coi-allalberta	coicurkv	NC_020762;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus_clupeaformis	97.5	1
coi-allalberta	coicurkv	NC_020762;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus_clupeaformis	98.5	1
coi-allalberta	coicurkv	NC_020762;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus_clupeaformis	99.0	11
coi-allalberta	coicurkv	NC_020762;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus_clupeaformis	99.5	133
coi-allalberta	coicurkv	NC_020763;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_williamsoni	100.0	723
coi-allalberta	coicurkv	NC_020763;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_williamsoni	98.0	1
coi-allalberta	coicurkv	NC_020763;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_williamsoni	99.0	17
coi-allalberta	coicurkv	NC_020763;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_williamsoni	99.5	139
coi-allalberta	coicurkv	NC_020764;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_cylindraceum	100.0	716
coi-allalberta	coicurkv	NC_020764;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_cylindraceum	98.5	1
coi-allalberta	coicurkv	NC_020764;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_cylindraceum	99.0	13
coi-allalberta	coicurkv	NC_020764;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium_cylindraceum	99.5	149
coi-allalberta	coicurkv	NC_021444;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_canadensis	100.0	723
coi-allalberta	coicurkv	NC_021444;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_canadensis	99.0	12
coi-allalberta	coicurkv	NC_021444;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_canadensis	99.5	145
coi-allalberta	coicurkv	NC_024032;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_trutta	100.0	733
coi-allalberta	coicurkv	NC_024032;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_trutta	99.0	17
coi-allalberta	coicurkv	NC_024032;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo_trutta	99.5	128
coi-allalberta	coicurkv	NC_026537;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;undef_Salmonidae;Oncorhynchus	100.0	729
coi-allalberta	coicurkv	NC_026537;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;undef_Salmonidae;Oncorhynchus	99.0	11
coi-allalberta	coicurkv	NC_026537;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;undef_Salmonidae;Oncorhynchus	99.5	136
coi-allalberta	coicurkv	NC_028087;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pimephales;Pimephales_promelas	100.0	727
coi-allalberta	coicurkv	NC_028087;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pimephales;Pimephales_promelas	98.5	1
coi-allalberta	coicurkv	NC_028087;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pimephales;Pimephales_promelas	99.0	17
coi-allalberta	coicurkv	NC_028087;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pimephales;Pimephales_promelas	99.5	134
coi-allalberta	coicurkv	NC_028277;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus_bairdii	100.0	730
coi-allalberta	coicurkv	NC_028277;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus_bairdii	99.0	20
coi-allalberta	coicurkv	NC_028277;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus_bairdii	99.5	129
coi-allalberta	coicurkv	NC_028284;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis_gibbosus	100.0	726
coi-allalberta	coicurkv	NC_028284;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis_gibbosus	98.5	2
coi-allalberta	coicurkv	NC_028284;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis_gibbosus	99.0	11
coi-allalberta	coicurkv	NC_028284;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis_gibbosus	99.5	139
coi-allalberta	coicurkv	NC_028285;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_vitreus	100.0	740
coi-allalberta	coicurkv	NC_028285;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_vitreus	99.0	11
coi-allalberta	coicurkv	NC_028285;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander_vitreus	99.5	129
coi-allalberta	coicurkv	NC_030325;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser_fulvescens	100.0	753
coi-allalberta	coicurkv	NC_030325;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser_fulvescens	99.0	18
coi-allalberta	coicurkv	NC_030325;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser_fulvescens	99.5	109
coi-allalberta	coicurkv	NC_031568;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Couesius;Couesius_plumbeus	100.0	733
coi-allalberta	coicurkv	NC_031568;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Couesius;Couesius_plumbeus	99.0	10
coi-allalberta	coicurkv	NC_031568;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Couesius;Couesius_plumbeus	99.5	137
coi-allalberta	coicurkv	NC_031569;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Platygobio;Platygobio_gracilis	100.0	716
coi-allalberta	coicurkv	NC_031569;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Platygobio;Platygobio_gracilis	98.5	1
coi-allalberta	coicurkv	NC_031569;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Platygobio;Platygobio_gracilis	99.0	15
coi-allalberta	coicurkv	NC_031569;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Platygobio;Platygobio_gracilis	99.5	147
coi-allalberta	coicurkv	NC_033925;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Notropis;Notropis_atherinoides	100.0	732
coi-allalberta	coicurkv	NC_033925;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Notropis;Notropis_atherinoides	98.0	1
coi-allalberta	coicurkv	NC_033925;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Notropis;Notropis_atherinoides	98.5	2
coi-allalberta	coicurkv	NC_033925;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Notropis;Notropis_atherinoides	99.0	10
coi-allalberta	coicurkv	NC_033925;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Notropis;Notropis_atherinoides	99.5	134
coi-allalberta	coicurkv	NC_033944;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinichthys;Rhinichthys_cataractae	100.0	731
coi-allalberta	coicurkv	NC_033944;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinichthys;Rhinichthys_cataractae	98.5	1
coi-allalberta	coicurkv	NC_033944;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinichthys;Rhinichthys_cataractae	99.0	13
coi-allalberta	coicurkv	NC_033944;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinichthys;Rhinichthys_cataractae	99.5	134
coi-allalberta	coicurkv	NC_033945;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Richardsonius;Richardsonius_balteatus	100.0	732
coi-allalberta	coicurkv	NC_033945;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Richardsonius;Richardsonius_balteatus	97.5	1
coi-allalberta	coicurkv	NC_033945;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Richardsonius;Richardsonius_balteatus	99.0	7
coi-allalberta	coicurkv	NC_033945;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Richardsonius;Richardsonius_balteatus	99.5	139
coi-allalberta	coicurkv	NC_035305;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia_latipinna	100.0	715
coi-allalberta	coicurkv	NC_035305;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia_latipinna	99.0	12
coi-allalberta	coicurkv	NC_035305;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia_latipinna	99.5	152
coi-allalberta	coicurkv	NC_036392;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_namaycush	100.0	738
coi-allalberta	coicurkv	NC_036392;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_namaycush	97.0	1
coi-allalberta	coicurkv	NC_036392;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_namaycush	99.0	13
coi-allalberta	coicurkv	NC_036392;cellularOrganisms;Eukaryota;Metazoa;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus_namaycush	99.5	127
